124.14,-283.72,284.1
114.52,-250.67,276.66
72.044,-70.358,142.35
122.42,-109.67,171.12
114.99,-154.63,228.8
124.03,-181.63,202.69
80.089,-206.62,237.03
61.015,-9.6463,117.67
101.91,-336.92,263.51
120.98,-266.47,279.65
89.054,-99.376,200.39
86.352,-186.17,240.33
112.81,-280.95,239.1
118.52,-99.159,191.29
125.42,-196.94,240.27
64.324,8.4453,124.05
102.05,26.174,81.312
112.07,-229.85,215.27
88.474,-224.8,260.11
118.37,-312.19,302.43
118.99,-63.385,156.47
61.611,24.316,73.76
80.739,-107.93,197.98
124.21,-261.7,238.62
80.466,-185.69,209.4
71.075,-8.1042,139.81
91.265,-222.07,214.6
79.324,-203.97,230.76
127.89,-194.25,216.94
120.88,-207.81,210.48
111.65,-211.75,206.54
56.842,15.528,97.847
79.151,-137.24,180.46
108.2,-157.57,233.32
116.1,-42.659,137.38
112.75,-37.365,151.79
78.455,-174.57,209.94
123.66,-108.48,176.86
121.76,-122.2,173.77
103.11,-81.553,136
72.788,-99.25,171.07
85.908,-92.095,143.04
102.32,-336.11,263.08
75.61,-107.87,166.25
73.505,-20.54,148.38
114.41,-35.38,145.05
82.469,38.36,56.977
87.964,-269.74,279.9
111.13,-8.0389,122.89
79.745,-205.81,234.98
93.007,-252.85,228.45
118.36,-161.74,186.66
109.22,-229.56,214.37
73.49,-66.375,136.12
92.146,-40.469,167.68
96.483,-271.82,286.67
83.22,-205.78,244.82
115.97,-130.89,169.76
80.467,-300.1,272.88
62.184,-14.351,124.71
124.41,-116.61,181.9
123.21,-316.47,262.03
115.55,-152.31,179.78
122.14,-123.69,202.05
126.43,-142.49,199.72
128.34,-185.22,224.13
82.902,-280.12,276.95
88.199,56.466,100.95
81.082,-181.71,230.27
115.63,-77.699,144.92
92.394,-254.06,276.51
81.037,-324.09,279.22
59.497,38.203,104.34
99.85,-101.64,146.51
109.71,-8.0989,129.93
128.97,-288.17,259.69
64.793,13.306,79.754
94.468,-197.91,251.79
119.83,-173.07,193.41
67.433,-40.068,124.64
100.21,-3.1042,91.468
98.321,26.687,116.98
122.63,-289.26,288.38
117.63,-52.788,150.44
80.338,-235.06,248.72
89.699,-170.39,235.96
118.15,-77.324,175.18
117.46,-72.242,172.44
90.548,-154.72,229.02
107.29,-85.346,140.2
89.62,-40.34,108.45
88.414,-79.224,133.66
127.74,-311.34,290.65
86.074,-249.51,233.16
100.69,-265.04,231.08
109.64,-32.659,153.07
124.7,-186.72,206.04
125.15,-148.35,191.63
78.128,-130.91,203.37
106.29,-41.747,163.66
129.3,-313.9,272.31
97.36,-25.825,101.73
102.49,14.401,122.51
106.07,-145.97,227.67
90.512,-292.5,248.64
119.05,-238.87,268.47
79.305,-137.13,208.35
96.62,-117.84,155.79
129.05,-225.23,245.56
128.13,-273.73,250.9
104.39,-124.92,160.37
