-380.08,318.6,45.051
-146.53,139.45,-86.312
-184.76,107.48,-74.908
-62.581,14.337,-90.164
-130.02,100.36,-63.919
-288.61,206.51,-16.958
-80.476,23.898,-117.61
-380.03,297.71,-11.416
-250.44,173.46,-71.705
-43.84,-4.5354,-97.227
-286.19,230.23,-57.61
-170.28,120.77,-104.17
-46.22,50.153,-92.062
-342.63,307.11,-5.4754
-231.93,152.62,-75.203
-121.76,108.67,-70.217
-39.164,44.039,-122.74
-359.19,291.6,32.354
-347.4,277.58,24.889
-234.81,153.66,-72.454
-239.66,211.68,-30.114
-203.06,128.34,-86.004
-346.83,288.5,26.838
-234,172.7,-81.759
-133.67,94.693,-114.54
-128.33,64.546,-80.297
-104.35,52.485,-78.403
-265.08,184.63,-64.756
-71.647,13.522,-114.41
-184.82,127.82,-99.12
-243.44,223.13,-42.421
-336.8,253.9,-33.766
-132.73,72.906,-74.018
-300.9,273.04,-15.467
-327.73,264.74,-37.575
-357.61,256.28,-5.4398
-109.07,90.379,-116.28
-169.17,100.81,-97.954
-324.69,273.06,-34.444
-80.113,77.371,-83.459
-354.19,258.8,-19.357
-273.24,248.27,-25.046
-336.44,295.26,-18.583
-245.96,159.54,-59.088
-406.43,299.09,20.993
-71.724,22.323,-87.929
-340.58,265.64,-32.584
-381.39,285.09,-6.6793
-155.61,147.77,-80.621
-76.404,34.852,-127.17
-51.687,14.71,-132.47
-355.33,308.54,29.667
-102.37,103.05,-93.122
-194.28,180.65,-67.619
-128.82,60.483,-89.736
-380.53,310.53,-9.423
-113.49,62.026,-117.57
-18.282,29.667,-122.71
-331.57,291.55,-20.537
-299.18,211.46,-47.508
-308.72,215.21,-20.518
-31.744,43.922,-107.79
-125.58,119.61,-76.314
-259.91,225.77,-59.372
-95.186,94.415,-85.061
-359.34,296.34,-19.466
-291.81,256.5,-41.323
-403.22,299.17,10.332
-352.91,311.61,25.454
-156.78,84.345,-80.982
-246.12,213.62,-25.288
-398.82,342.81,54.627
-66.28,69.303,-113.31
-408.49,320.5,53.139
-148.03,83.773,-71.842
-314.2,234.3,0.15579
-383.66,306.49,-9.1357
-299.09,270.99,-13.115
-245.15,179.51,-28.487
-278.28,199.05,-60.673
-305.42,258.33,4.8121
-60.236,12.828,-90.275
-235.94,205.96,-30.209
-164.13,96.836,-67.768
-158.47,116.33,-107.47
-76.358,47.707,-77.675
-281.51,200.45,-58.553
-99.704,64.298,-72.768
-124.56,120.38,-79.773
-310.77,220.15,-40.627
-53.849,36.667,-131.63
-190.57,175.97,-57.254
-363.07,318.09,-4.728
-393.01,316.36,49.355
-136.49,114.57,-63.342
-153.5,80.752,-88.468
-60.408,61.899,-118.08
-301.05,216.62,-49.139
-93.157,34.797,-115.22
-298.36,204.63,-32.932
-290.03,243,-51.726
-280.87,226.52,-7.3685
-36.133,47.266,-104.38
-378,311.7,-9.6779
-71.051,34.188,-81.037
-89.711,86.673,-111.11
-117.66,110.64,-75.593
-359.18,304.16,-15.538
-63.78,33.325,-81.109
